date	avg_tx_fee
02.07.2014	0.12431732106462054
03.07.2014	0.11298938089707077
04.07.2014	0.10977726157259556
05.07.2014	0.10606159066341034
06.07.2014	0.11168607951821093
07.07.2014	0.10996883251399067
08.07.2014	0.11001242352068684
09.07.2014	0.10649801512011443
10.07.2014	0.10821694915254239
11.07.2014	0.11391483487651707
12.07.2014	0.101493061323755
13.07.2014	0.11338623347387297
14.07.2014	0.1177235385032106
15.07.2014	0.10770896205542342
16.07.2014	0.11979363743118147
17.07.2014	0.10989436534657951
18.07.2014	0.1153963722643689
19.07.2014	0.10836435611975888
20.07.2014	0.10827487932924366
21.07.2014	0.10312745131640443
22.07.2014	0.10893038080708368
23.07.2014	0.10242300136058491
24.07.2014	0.10027028788701792
25.07.2014	0.10221628833457999
26.07.2014	0.09335282161432908
27.07.2014	0.10229327768267585
28.07.2014	0.09527554985790189
29.07.2014	0.0987084113818235
30.07.2014	0.09757320605263556
31.07.2014	0.09345364745344821
01.08.2014	0.09010314805271295
02.08.2014	0.09114535998108714
03.08.2014	0.09411676581936182
04.08.2014	0.09572385661856825
05.08.2014	0.09768715378383204
06.08.2014	0.09608309743538718
07.08.2014	0.0919668030266188
08.08.2014	0.09582078129346823
09.08.2014	0.09109151306127163
10.08.2014	0.10000235698375148
11.08.2014	0.0956597671187562
12.08.2014	0.09533723597724143
13.08.2014	0.09362513797565292
14.08.2014	0.08543117270681065
15.08.2014	0.08570578607243862
16.08.2014	0.09722016359196163
17.08.2014	0.3099426614416419
18.08.2014	0.08131143929189917
19.08.2014	0.08118807198287396
20.08.2014	0.0764845277755207
21.08.2014	0.07624926603247499
22.08.2014	0.08342693961013761
23.08.2014	0.07677291684753355
24.08.2014	0.08040029279477907
25.08.2014	0.11848324462757892
26.08.2014	0.08007951692815854
27.08.2014	0.07857426690443947
28.08.2014	0.07799177012298188
29.08.2014	0.07765468563266971
30.08.2014	0.07581099748423563
31.08.2014	0.07764991602458661
01.09.2014	0.0759460821505193
02.09.2014	0.07728693626667038
03.09.2014	0.07400762509044359
04.09.2014	0.07570349244456998
05.09.2014	0.07857573561833094
06.09.2014	0.07388218845176664
07.09.2014	0.1590211757688229
08.09.2014	0.07827459282527784
09.09.2014	0.08198928152349289
10.09.2014	0.08293328647426886
11.09.2014	0.07395253990852088
12.09.2014	0.07495266290360318
13.09.2014	0.0741979525193482
14.09.2014	0.07949305890178109
15.09.2014	0.07431057763201383
16.09.2014	0.07848889538482702
17.09.2014	0.07207907353215864
18.09.2014	0.07356431156610309
19.09.2014	0.06738936734017886
20.09.2014	0.06569181657792761
21.09.2014	0.06414128260869566
22.09.2014	0.0641398081567493
23.09.2014	0.0664094936790756
24.09.2014	0.06740235815082561
25.09.2014	0.07183433134240924
26.09.2014	0.2727880532010199
27.09.2014	0.06737155120529634
28.09.2014	0.06946858103779628
29.09.2014	0.06135741876700374
30.09.2014	0.05891007999384663
01.10.2014	0.062457270338542
02.10.2014	0.06019349526953916
03.10.2014	0.06114904386502251
04.10.2014	0.06985690358986672
05.10.2014	0.061466071587702356
06.10.2014	0.05137563197478508
07.10.2014	0.054959388635242634
08.10.2014	0.05267336268365094
09.10.2014	0.056933733950162456
10.10.2014	0.058248209923758294
11.10.2014	0.0579710627499231
12.10.2014	0.06262887464768774
13.10.2014	0.061181678684149754
14.10.2014	0.061804669141143506
15.10.2014	0.06616411476979163
16.10.2014	0.0634486367297358
17.10.2014	0.06410901057327179
18.10.2014	0.05932192337199332
19.10.2014	0.06452743182357126
20.10.2014	0.06125382224909311
21.10.2014	0.06124203745208265
22.10.2014	0.061273146886369034
23.10.2014	0.06112417842704432
24.10.2014	0.058540779914255645
25.10.2014	0.054987286768254845
26.10.2014	0.055661044063197766
27.10.2014	0.0568156054634007
28.10.2014	0.053973482609684015
29.10.2014	0.0544145494144149
30.10.2014	0.05208577767700979
31.10.2014	0.05106618904822468
01.11.2014	0.0618561868632438
02.11.2014	0.0542083996371647
03.11.2014	0.059825812663943954
04.11.2014	0.050808496068114634
05.11.2014	0.04923701319025263
06.11.2014	0.05169309408670569
07.11.2014	0.05485290565408483
08.11.2014	0.0513137436912964
09.11.2014	0.07181734753226611
10.11.2014	0.0529748623502708
11.11.2014	0.05713466560769931
12.11.2014	0.05821375511357097
13.11.2014	0.061141807052647434
14.11.2014	0.06567981623738516
15.11.2014	0.06073052620081375
16.11.2014	0.059167515688931575
17.11.2014	0.06562971342553817
18.11.2014	0.059259062657099765
19.11.2014	0.0589565409107434
20.11.2014	0.05644772564550051
21.11.2014	0.05685168352012071
22.11.2014	0.05187298360655738
23.11.2014	0.05507374066741715
24.11.2014	0.054859687438087806
25.11.2014	0.05317017902338217
26.11.2014	0.05483879287048677
27.11.2014	0.052823877565480265
28.11.2014	0.05067375919545581
29.11.2014	0.05195760828339528
30.11.2014	0.057038923458765135
01.12.2014	0.0540081691814429
02.12.2014	0.054405520071616094
03.12.2014	0.05255746768933446
04.12.2014	0.0572689805588319
05.12.2014	0.051109433443344336
06.12.2014	0.05151366982641881
07.12.2014	0.05485805968552786
08.12.2014	0.06561263967557798
09.12.2014	0.05175959765018843
10.12.2014	0.04985809590306088
11.12.2014	0.04999911910005357
12.12.2014	0.0502162379915618
13.12.2014	0.047913290117705724
14.12.2014	0.05299296764237231
15.12.2014	0.05254699605119681
16.12.2014	0.05188696766405446
17.12.2014	0.051991295558896436
18.12.2014	0.04674754692407071
19.12.2014	0.04887665321524029
20.12.2014	0.043857180009436024
21.12.2014	0.046688792219140615
22.12.2014	0.04718236159608749
23.12.2014	0.04683744784807327
24.12.2014	0.04513336855015969
25.12.2014	0.045502793074001
26.12.2014	0.08154624530827581
27.12.2014	0.07249088447418439
28.12.2014	0.05211517929076141
29.12.2014	0.05502021402806572
30.12.2014	0.051723003209914284
31.12.2014	0.04643707225071372
01.01.2015	0.042762467983283904
02.01.2015	0.0472660335237807
03.01.2015	0.045345016843615846
04.01.2015	0.07744130510887577
05.01.2015	0.04632711827169535
06.01.2015	0.03990800264173717
07.01.2015	0.039516563236798787
08.01.2015	0.04391324254191092
09.01.2015	0.04310194475678318
10.01.2015	0.041612123119171576
11.01.2015	0.04199144102394351
12.01.2015	0.09146328547322899
13.01.2015	0.040961027866561105
14.01.2015	0.03502443659619148
15.01.2015	0.028516283744497054
16.01.2015	0.02884845987067689
17.01.2015	0.03126603387882739
18.01.2015	0.033678600966508786
19.01.2015	0.030133404071686045
20.01.2015	0.03092448016173869
21.01.2015	0.02929472354294083
22.01.2015	0.030897456722662166
23.01.2015	0.034520256273706404
24.01.2015	0.03190185741469895
25.01.2015	0.03660094849696158
26.01.2015	0.036857527661973914
27.01.2015	0.039674395581177746
28.01.2015	0.035612988079594524
29.01.2015	0.03407425367796741
30.01.2015	0.03215991453096713
31.01.2015	0.033793609231624805
01.02.2015	0.032478999670861076
02.02.2015	0.03174402991149825
03.02.2015	0.03236858366106348
04.02.2015	0.03284996806659766
05.02.2015	0.03159836889345825
06.02.2015	0.03056961904206289
07.02.2015	0.030327526575572642
08.02.2015	0.032255711849441815
09.02.2015	0.0321082093968957
10.02.2015	0.030887388201019668
11.02.2015	0.032628932074849556
12.02.2015	0.03188450135541652
13.02.2015	0.03390438412810136
14.02.2015	0.03529135492492888
15.02.2015	0.03988980144721874
16.02.2015	0.03675074546983714
17.02.2015	0.03640861168291452
18.02.2015	0.033853663012325126
19.02.2015	0.03450483649208901
20.02.2015	0.03656278542050773
21.02.2015	0.035956710351031006
22.02.2015	0.03576383650020014
23.02.2015	0.03474217504802246
24.02.2015	0.032501319381688466
25.02.2015	0.0346865884205932
26.02.2015	0.03343807096025472
27.02.2015	0.03373262214951613
28.02.2015	0.0377723803998572
01.03.2015	0.03995304977008385
02.03.2015	0.03710536035907259
03.03.2015	0.03705965615736027
04.03.2015	0.04070596474134519
05.03.2015	0.04120058547198734
06.03.2015	0.048540356241144576
07.03.2015	0.039099590186328616
08.03.2015	0.04138305437179384
09.03.2015	0.041115338841722256
10.03.2015	0.04106399029760946
11.03.2015	0.04471173721034089
12.03.2015	0.04241646634739173
13.03.2015	0.042130011662293305
14.03.2015	0.040262981086123494
15.03.2015	0.04004567546565569
16.03.2015	0.04100434621452603
17.03.2015	0.041352682275188075
18.03.2015	0.0442752196130794
19.03.2015	0.042655872696313164
20.03.2015	0.04012124463933856
21.03.2015	0.037526417553535266
22.03.2015	0.03786905482083324
23.03.2015	0.04360633094068044
24.03.2015	0.03949786499079923
25.03.2015	0.04176013918342976
26.03.2015	0.03530944347258873
27.03.2015	0.03512609180729915
28.03.2015	0.03585764758394946
29.03.2015	0.03565252331079588
30.03.2015	0.03578498801184712
31.03.2015	0.034843870698716896
01.04.2015	0.03483216359568638
02.04.2015	0.03430061390202552
03.04.2015	0.03561476957511526
04.04.2015	0.03906953185129
05.04.2015	0.03979074855561285
06.04.2015	0.038478664296549996
07.04.2015	0.037361919348014055
08.04.2015	0.03730468438208233
09.04.2015	0.04051125107185732
10.04.2015	0.0603506062432418
11.04.2015	0.03994424161964819
12.04.2015	0.03842623018655387
13.04.2015	0.035619334182501926
14.04.2015	0.034022722650930544
15.04.2015	0.03191102726613757
16.04.2015	0.03156269814025806
17.04.2015	0.032574951097270204
18.04.2015	0.03080665343008321
19.04.2015	0.031955823293172696
20.04.2015	0.0329109288540935
21.04.2015	0.03087019252991058
22.04.2015	0.03231905289690556
23.04.2015	0.034099152388062416
24.04.2015	0.03388149683753769
25.04.2015	0.23548554003960798
26.04.2015	0.03326385337476747
27.04.2015	0.03040772577455504
28.04.2015	0.03169631072592828
29.04.2015	0.032703587753709705
30.04.2015	0.033654266187432495
01.05.2015	0.03213754519887505
02.05.2015	0.03474906836869887
03.05.2015	0.03444850476348077
04.05.2015	0.034996086538461535
05.05.2015	0.03410384662066095
06.05.2015	0.03348154081605255
07.05.2015	0.03397577952755905
08.05.2015	0.03538325530257914
09.05.2015	0.03395440263524642
10.05.2015	0.042488066078359005
11.05.2015	0.03777992799037477
12.05.2015	0.03532506516743717
13.05.2015	0.03457137647210127
14.05.2015	0.03374403252480706
15.05.2015	0.035066738303537466
16.05.2015	0.03454964051783076
17.05.2015	0.03587139464445516
18.05.2015	0.03595930836494959
19.05.2015	0.034651623721424184
20.05.2015	0.03294839832347878
21.05.2015	0.03459563182844703
22.05.2015	0.03525431448866401
23.05.2015	0.03518862875091274
24.05.2015	0.03462956488452214
25.05.2015	0.035263285447655675
26.05.2015	0.03992257621051078
27.05.2015	0.03524181091507924
28.05.2015	0.034992210308163636
29.05.2015	0.034326756521458744
30.05.2015	0.03176670918067934
31.05.2015	0.09419382592322643
01.06.2015	0.039445551532293156
02.06.2015	0.033012907251554126
03.06.2015	0.03191137304075235
04.06.2015	0.03238614232842681
05.06.2015	0.03276917723069664
06.06.2015	0.03475597976180202
07.06.2015	0.03518452174536932
08.06.2015	0.03625106912076027
09.06.2015	0.033076062579128235
10.06.2015	0.035346736340161035
11.06.2015	0.03353437209842154
12.06.2015	0.03353684745362165
13.06.2015	0.03706320399081659
14.06.2015	0.03600291451531504
15.06.2015	0.036075562064781394
16.06.2015	0.039135923680075034
17.06.2015	0.04277094845329848
18.06.2015	0.055085094733808806
19.06.2015	0.05445736771493827
20.06.2015	0.03754496333764655
21.06.2015	0.035647563473834507
22.06.2015	0.05757869956847794
23.06.2015	0.0368685520866518
24.06.2015	0.03572393605262925
25.06.2015	0.036704751139340436
26.06.2015	0.03809311014154184
27.06.2015	0.03865021131278065
28.06.2015	0.0385112209390287
29.06.2015	0.037761603317764535
30.06.2015	0.04885465358730729
01.07.2015	0.038858258854224496
02.07.2015	0.04457281590961851
03.07.2015	0.045489227484023155
04.07.2015	0.04385509074219272
05.07.2015	0.04718644033923047
06.07.2015	0.05412563853622106
07.07.2015	0.06180771807682428
08.07.2015	0.06773190134177955
09.07.2015	0.05675998598055063
10.07.2015	0.05249816236659414
11.07.2015	0.058567480665950584
12.07.2015	0.06208668136186118
13.07.2015	0.06161756786374026
14.07.2015	0.07008022068538061
15.07.2015	0.06599374405122437
16.07.2015	0.06991563376957172
17.07.2015	0.058259274973055275
18.07.2015	0.09271403955774896
19.07.2015	0.04518613581278384
20.07.2015	0.08821844672595762
21.07.2015	0.05332225585828007
22.07.2015	0.05842148652663817
23.07.2015	0.06736110837438423
24.07.2015	0.05902989592241489
25.07.2015	0.05696306293761935
26.07.2015	0.06600738984220056
27.07.2015	0.07923138701334768
28.07.2015	0.06884142374313477
29.07.2015	0.08054055726256984
30.07.2015	0.08058262459842852
31.07.2015	0.07416775455414466
01.08.2015	0.06358096839592897
02.08.2015	0.05691742084942085
03.08.2015	0.06373913337338541
04.08.2015	0.07541358461526854
05.08.2015	0.07231883177080997
06.08.2015	0.07832710289384298
07.08.2015	0.06347113655754637
08.08.2015	0.06201069331704626
09.08.2015	0.05796208054432589
10.08.2015	0.06462652322386833
11.08.2015	0.06050013247226362
12.08.2015	0.05803024733243991
13.08.2015	0.05665613282612951
14.08.2015	0.05816042514943149
15.08.2015	0.057536009647792374
16.08.2015	0.05661605957675032
17.08.2015	0.05329332892941269
18.08.2015	0.055409606170386816
19.08.2015	0.05169045784055064
20.08.2015	0.05107591051340608
21.08.2015	0.047563968468785155
22.08.2015	0.049951529834855436
23.08.2015	0.050741616858318614
24.08.2015	0.04822992470167826
25.08.2015	0.046003097406803146
26.08.2015	0.04397714404323902
27.08.2015	0.04493385937591086
28.08.2015	0.04609904639282303
29.08.2015	0.045357833824856496
30.08.2015	0.04603093381059397
31.08.2015	0.049888214678610716
01.09.2015	0.04455856376044782
02.09.2015	0.08272847213892555
03.09.2015	0.04978214979562021
04.09.2015	0.05568323795600782
05.09.2015	0.0518544776119403
06.09.2015	0.04808418710545379
07.09.2015	0.0568979261479114
08.09.2015	0.04930575455219774
09.09.2015	0.05243844785183897
10.09.2015	0.054012189578314704
11.09.2015	0.050853614404284396
12.09.2015	0.05108865325976477
13.09.2015	0.04184763023115688
14.09.2015	0.043972556758540025
15.09.2015	0.04080325523469469
16.09.2015	0.03622770686738128
17.09.2015	0.024147390262998544
18.09.2015	0.03668729257479691
19.09.2015	0.04445440962638549
20.09.2015	0.04554681837336705
21.09.2015	0.050925102711897874
22.09.2015	0.04665078444847351
23.09.2015	0.04480245281582953
24.09.2015	0.04496360685028756
25.09.2015	0.04951185103693648
26.09.2015	0.05118625780560793
27.09.2015	0.04776476105527407
28.09.2015	0.04461616367179043
29.09.2015	0.04637720098959222
30.09.2015	0.04595520922716092
01.10.2015	0.05124240175095104
02.10.2015	0.044320564452649806
03.10.2015	0.04339295541411928
04.10.2015	0.044904746404458566
05.10.2015	0.044822614458215185
06.10.2015	0.042905590616566326
07.10.2015	0.045345465460124065
08.10.2015	0.04727674851084447
09.10.2015	0.049564538920484284
10.10.2015	0.048064391953072716
11.10.2015	0.045717304638928744
12.10.2015	0.04717704858269474
13.10.2015	0.045924816500837795
14.10.2015	0.04767182096700356
15.10.2015	0.04691523893286426
16.10.2015	0.050693768407241456
17.10.2015	0.051920141857539126
18.10.2015	0.051603745008604415
19.10.2015	0.052676789447728335
20.10.2015	0.057268249185166965
21.10.2015	0.05087588865438518
22.10.2015	0.05384504823543779
23.10.2015	0.0547026389159952
24.10.2015	0.05329573247316739
25.10.2015	0.05320906546605013
26.10.2015	0.06643313659793815
27.10.2015	0.05387881618316638
28.10.2015	0.055144255345715626
29.10.2015	0.06362824440277656
30.10.2015	0.05972939980203365
31.10.2015	0.05975057915057915
01.11.2015	0.05806468902471014
02.11.2015	0.06164549352732006
03.11.2015	0.061924890803919254
04.11.2015	0.08423399690496479
05.11.2015	0.08345150238773802
06.11.2015	0.07761302391352544
07.11.2015	0.06347975867508927
08.11.2015	0.06795909468125236
09.11.2015	0.0710547511198979
10.11.2015	0.06781090749682024
11.11.2015	0.06454375790447307
12.11.2015	0.051709628944484214
13.11.2015	0.05429747653832988
14.11.2015	0.05444377500431968
15.11.2015	0.05376665806415613
16.11.2015	0.057769055559766545
17.11.2015	0.05416844557336873
18.11.2015	0.05553140879414773
19.11.2015	0.05584493051015322
20.11.2015	0.05498479335447507
21.11.2015	0.05067963385970139
22.11.2015	0.05861724369307183
23.11.2015	0.05752919970813371
24.11.2015	0.05348308145794491
25.11.2015	0.05651260165546124
26.11.2015	0.055114340715730153
27.11.2015	0.057092358723125416
28.11.2015	0.0568831285158985
29.11.2015	0.06090746168656142
30.11.2015	0.06800962288117035
01.12.2015	0.06615528599982035
02.12.2015	0.0652482054020477
03.12.2015	0.06437442982509377
04.12.2015	0.060235542612883525
05.12.2015	0.06042056779488061
06.12.2015	0.06354066339476495
07.12.2015	0.06760815485142353
08.12.2015	0.06621447538943044
09.12.2015	0.06725583847351388
10.12.2015	0.07089349308607971
11.12.2015	0.08578906776879942
12.12.2015	0.07844170156901357
13.12.2015	0.07578234095432669
14.12.2015	0.07648799578359837
15.12.2015	0.0789188247216493
16.12.2015	0.0775341361945377
17.12.2015	0.07957882910997378
18.12.2015	0.08055190907517992
19.12.2015	0.07598125689651948
20.12.2015	0.08027584589908536
21.12.2015	0.08147727593661198
22.12.2015	0.07697775158609356
23.12.2015	0.07928995454031437
24.12.2015	0.07640216479251098
25.12.2015	0.07463556210951143
26.12.2015	0.07976480210522795
27.12.2015	0.07274018381366561
28.12.2015	0.0755080142552663
29.12.2015	0.07232550618032911
30.12.2015	0.07452439996146151
31.12.2015	0.07072745973918976
01.01.2016	0.06822479370144731
02.01.2016	0.09134975979280452
03.01.2016	0.07342636037248963
04.01.2016	0.07309745911311578
05.01.2016	0.07646710770901075
06.01.2016	0.07653817653553373
07.01.2016	0.08410745450340107
08.01.2016	0.08064778867408645
09.01.2016	0.07658141947457327
10.01.2016	0.07831057049164068
11.01.2016	0.08389885300947718
12.01.2016	0.07993309163869987
13.01.2016	0.08176356315546082
14.01.2016	0.07489039916585691
15.01.2016	0.08417896831879416
16.01.2016	0.07327932409827496
17.01.2016	0.06625187333437843
18.01.2016	0.07123112129216241
19.01.2016	0.08174227006603946
20.01.2016	0.08574365693950858
21.01.2016	0.08913855160431529
22.01.2016	0.08774296223845603
23.01.2016	0.08013472531512605
24.01.2016	0.07785475735385379
25.01.2016	0.08241373441368445
26.01.2016	0.08117328249241941
27.01.2016	0.08470795203699108
28.01.2016	0.08375472369736696
29.01.2016	0.08095499879675927
30.01.2016	0.07550090197850036
31.01.2016	0.07473416456019767
01.02.2016	0.09583184246261207
02.02.2016	0.0909832435607847
03.02.2016	0.08817046866502112
04.02.2016	0.07140229940048141
05.02.2016	0.0726501596537288
06.02.2016	0.06978143614268635
07.02.2016	0.06941006739243132
08.02.2016	0.07101755289092568
09.02.2016	0.06829615983393877
10.02.2016	0.07179380920234198
11.02.2016	0.076326236342075
12.02.2016	0.07322181091903796
13.02.2016	0.07242490104237173
14.02.2016	0.07379762477967412
15.02.2016	0.07658240972275798
16.02.2016	0.07902141937575252
17.02.2016	0.07809437674653992
18.02.2016	0.08449568877682777
19.02.2016	0.08890716670652514
20.02.2016	0.08069392939256842
21.02.2016	0.08412763567373449
22.02.2016	0.08464830161214325
23.02.2016	0.08640865951917891
24.02.2016	0.0879060873083267
25.02.2016	0.08989021868787277
26.02.2016	0.08834740049598545
27.02.2016	0.08718029114542451
28.02.2016	0.08273224481228258
29.02.2016	0.0898507760440223
01.03.2016	0.09488050878041387
02.03.2016	0.1488230450101034
03.03.2016	0.10987453936801833
04.03.2016	0.10528050413282888
05.03.2016	0.11156908745829647
06.03.2016	0.09802742195759835
07.03.2016	0.09674347548497994
08.03.2016	0.09227767825939351
09.03.2016	0.1192758813580688
10.03.2016	0.09040115352415672
11.03.2016	0.0875526272811565
12.03.2016	0.08647224917119509
13.03.2016	0.09961879535122795
14.03.2016	0.0892031827992955
15.03.2016	0.08821201624297274
16.03.2016	0.0948824200913242
17.03.2016	0.0931917578329389
18.03.2016	0.08806197590548583
19.03.2016	0.08073679103888932
20.03.2016	0.0779820649702767
21.03.2016	0.08560668924555039
22.03.2016	0.08579260798799268
23.03.2016	0.08609466618131986
24.03.2016	0.0852030295537997
25.03.2016	0.07975761103598766
26.03.2016	0.09476950499531592
27.03.2016	0.08337227546703604
28.03.2016	0.09952999847001225
29.03.2016	0.12459991185812196
30.03.2016	0.09603723162942475
31.03.2016	0.09234246304655262
01.04.2016	0.10524828285878766
02.04.2016	0.11338180629199524
03.04.2016	0.10315533965891195
04.04.2016	0.09113861359600631
05.04.2016	0.09355822848049737
06.04.2016	0.113107941994619
07.04.2016	0.08707315517959563
08.04.2016	0.08612793067869332
09.04.2016	0.07894501656986068
10.04.2016	0.07465247814970528
11.04.2016	0.09197818335941575
12.04.2016	0.08956610284505799
13.04.2016	0.08725137624940718
14.04.2016	0.0836833328945983
15.04.2016	0.08966982816314605
16.04.2016	0.08045769488582669
17.04.2016	0.0771205708109007
18.04.2016	0.09270816987681209
19.04.2016	0.08256328257788804
20.04.2016	0.08624828904880523
21.04.2016	0.0883207631758265
22.04.2016	0.09005082473835888
23.04.2016	0.08000069000518314
24.04.2016	0.08154190712784254
25.04.2016	0.0906143723226269
26.04.2016	0.6204368128449733
27.04.2016	0.08980623760101906
28.04.2016	0.09231915614400885
29.04.2016	0.08518406584594707
30.04.2016	0.08583701370345645
01.05.2016	0.08199746382489682
02.05.2016	0.0914915088142637
03.05.2016	0.08544844848880985
04.05.2016	0.09051925491353967
05.05.2016	0.08658534932243774
06.05.2016	0.08575172231940728
07.05.2016	0.0844945160396314
08.05.2016	0.084542531411189
09.05.2016	0.08233730508856298
10.05.2016	0.09042088059221637
11.05.2016	0.08971972509939764
12.05.2016	0.09333135822143611
13.05.2016	0.09312684431349237
14.05.2016	0.10391425265051116
15.05.2016	0.10461605277487747
16.05.2016	0.11633600698889533
17.05.2016	0.11259575402512718
18.05.2016	0.11350470514669286
19.05.2016	0.11491673595108262
20.05.2016	0.11174354954249366
21.05.2016	0.13197425794287088
22.05.2016	0.10467926692993686
23.05.2016	0.10942618224588559
24.05.2016	0.107380554687912
25.05.2016	0.10856223788638683
26.05.2016	0.11438020636918365
27.05.2016	0.14967929873290725
28.05.2016	0.128213926673366
29.05.2016	0.13379372950957244
30.05.2016	0.14372360149123803
31.05.2016	0.13002755552871326
01.06.2016	0.12866836302819307
02.06.2016	0.13555095002574655
03.06.2016	0.12555399221882738
04.06.2016	0.13221681895609286
05.06.2016	0.1338037091284602
06.06.2016	0.136086358518974
07.06.2016	0.13276154075908161
08.06.2016	0.12818787777309043
09.06.2016	0.13079971737189713
10.06.2016	0.13429961334168247
11.06.2016	0.12576072837647015
12.06.2016	0.1460149935219329
13.06.2016	0.16279911479427422
14.06.2016	0.1927702417463102
15.06.2016	0.22145098803249974
16.06.2016	0.2110320588345093
17.06.2016	0.2303266606765661
18.06.2016	0.22513355006225644
19.06.2016	0.2178850740730561
20.06.2016	0.2334945763514001
21.06.2016	0.23146899187633985
22.06.2016	0.2291907049282595
23.06.2016	0.20413354082055532
24.06.2016	0.18547487175170962
25.06.2016	0.19392006340645374
26.06.2016	0.2020516509694069
27.06.2016	0.18341606697722426
28.06.2016	0.1761925618629678
29.06.2016	0.1785170669129721
30.06.2016	0.17191930850146578
01.07.2016	0.18395082822726808
02.07.2016	0.18078254129478316
03.07.2016	0.17736304628882102
04.07.2016	0.17490073819541843
05.07.2016	0.17514563288813215
06.07.2016	0.17514609741442352
07.07.2016	0.1772595463655427
08.07.2016	0.1753523224854177
09.07.2016	0.16587797686146544
10.07.2016	0.15492034893732165
11.07.2016	0.17030593748423808
12.07.2016	0.15206003131933857
13.07.2016	0.1616947257081888
14.07.2016	0.17542770206022187
15.07.2016	0.1684178595063888
16.07.2016	0.1848078647800123
17.07.2016	0.18627922789495535
18.07.2016	0.17813411627437342
19.07.2016	0.1891295769448921
20.07.2016	0.18986066068970978
21.07.2016	0.186107704291242
22.07.2016	0.1957594677602934
23.07.2016	0.20261422449896832
24.07.2016	0.18109270487791615
25.07.2016	0.19133081617754416
26.07.2016	0.19579296764882842
27.07.2016	0.20764646035916354
28.07.2016	0.1993430182702256
29.07.2016	0.20492634758484793
30.07.2016	0.21678270788634676
31.07.2016	0.24829946841158052
01.08.2016	0.20716908984265647
02.08.2016	0.20157321364566821
03.08.2016	0.18583870552812037
04.08.2016	0.16560313240019842
05.08.2016	0.18830494470829462
06.08.2016	0.17582595352355254
07.08.2016	0.20140338332969535
08.08.2016	0.21832640685097432
09.08.2016	0.19105527398444253
10.08.2016	0.18304348941734086
11.08.2016	0.18726485079464864
12.08.2016	0.18083481175930258
13.08.2016	0.17293696759550542
14.08.2016	0.18204787285061996
15.08.2016	0.1959340405922246
16.08.2016	0.18730295168434663
17.08.2016	0.17810254156460212
18.08.2016	0.1845140894460656
19.08.2016	0.18962426380056482
20.08.2016	0.16994809676118028
21.08.2016	0.15902606271362438
22.08.2016	0.16796487719651623
23.08.2016	0.16571800594926805
24.08.2016	0.1612729953642666
25.08.2016	0.1607955181210979
26.08.2016	0.15890313052604657
27.08.2016	0.1681076646537379
28.08.2016	0.16108912252348287
29.08.2016	0.16362127866407436
30.08.2016	0.15413224696629393
31.08.2016	0.15994104144479943
01.09.2016	0.15387830426250496
02.09.2016	0.1457148944460187
03.09.2016	0.16232047155935106
04.09.2016	0.14747990329833446
05.09.2016	0.16701447055774915
06.09.2016	0.15841325317295513
07.09.2016	0.1548596944288283
08.09.2016	0.16097143423521845
09.09.2016	0.17907167284863107
10.09.2016	0.16527443358162633
11.09.2016	0.16439172187082504
12.09.2016	0.16677169696475902
13.09.2016	0.17262407310138983
14.09.2016	0.16411618679896461
15.09.2016	0.15638205560885354
16.09.2016	0.1852612519419499
17.09.2016	0.16311474929127867
18.09.2016	0.16860700406569834
19.09.2016	0.1804643822134741
20.09.2016	0.1710191506866136
21.09.2016	0.16570106849040198
22.09.2016	0.16247654253179775
23.09.2016	0.16110435419625693
24.09.2016	0.16982236137071652
25.09.2016	0.15340615818689238
26.09.2016	0.15832222828889497
27.09.2016	0.1588470197848836
28.09.2016	0.16756339368922743
29.09.2016	0.17149326906439252
30.09.2016	0.16562764293086477
01.10.2016	0.1667418660309447
02.10.2016	0.1703489970573429
03.10.2016	0.17826616100925408
04.10.2016	0.16454560307108687
05.10.2016	0.16681782197885395
06.10.2016	0.17358226940536128
07.10.2016	0.1661490984665295
08.10.2016	0.16612518470351695
09.10.2016	0.17170605610122155
10.10.2016	0.1884074835423057
11.10.2016	0.18963556731736006
12.10.2016	0.18522350325565456
13.10.2016	0.1868355620083325
14.10.2016	0.18101881830772054
15.10.2016	0.19028086510681974
16.10.2016	0.18679027774970183
17.10.2016	0.19617983029270925
18.10.2016	0.1969117652203991
19.10.2016	0.20056304455930443
20.10.2016	0.21005054885716398
21.10.2016	0.18134225358482034
22.10.2016	0.1950943578455802
23.10.2016	0.22689137740241572
24.10.2016	0.2344071283813552
25.10.2016	0.27375658608614944
26.10.2016	0.36433549006788585
27.10.2016	0.22687430573427947
28.10.2016	0.2242225832682281
29.10.2016	0.21956629877791276
30.10.2016	0.213490500620246
31.10.2016	0.2234241031028464
01.11.2016	0.22495132292722483
02.11.2016	0.2145576202043082
03.11.2016	0.2118220766329164
04.11.2016	0.2475938804965268
05.11.2016	0.21765052284700795
06.11.2016	0.22154130858423463
07.11.2016	0.2369650879936999
08.11.2016	0.21370054955076676
09.11.2016	0.2204420348395935
10.11.2016	0.22095284257150646
11.11.2016	0.20565546600999923
12.11.2016	0.20719160149594124
13.11.2016	0.20377832848486502
14.11.2016	0.20567075739539972
15.11.2016	0.20516287452916335
16.11.2016	0.19602951940894928
17.11.2016	0.23394561234051758
18.11.2016	0.2265600076107638
19.11.2016	0.21608827354260088
20.11.2016	0.22569065441662461
21.11.2016	0.24817363756285143
22.11.2016	0.2633670397535316
