date,account_address,balance_eth,networth_usd,gas_spent,gas_spent_addr,first_seen,persona_name
6/11/2021 23:58:00,0xThe_2164,399.381885853679,947697.2707610534,,28962.0,2015-01-01,The Hodler
6/18/2021 23:58:00,0xThe_2164,399.381885853679,864545.9621263176,,0.0,2015-01-01,The Hodler
6/25/2021 23:58:00,0xThe_2164,399.381885853679,730537.364146974,,0.0,2015-01-01,The Hodler
7/2/2021 23:58:00,0xThe_2164,399.381885853679,889427.4536150018,,0.0,2015-01-01,The Hodler
7/9/2021 23:58:00,0xThe_2164,399.381885853679,842707.7606078384,,0.0,2015-01-01,The Hodler
7/16/2021 23:58:00,0xThe_2164,418.06081488694633,795389.9645794574,,26590.0,2015-01-01,The Hodler
7/23/2021 23:58:00,0xThe_2164,439.5557878411219,960978.8411676527,,31814.0,2015-01-01,The Hodler
7/30/2021 23:58:00,0xThe_2164,439.5557878411219,1116524.4478109905,,0.0,2015-01-01,The Hodler
8/6/2021 23:58:00,0xThe_2164,439.5557878411219,1392816.0293742847,,0.0,2015-01-01,The Hodler
8/13/2021 23:58:00,0xThe_2164,439.5557878411219,1437013.3638417092,,0.0,2015-01-01,The Hodler
8/20/2021 23:58:00,0xThe_2164,461.98221042262315,1492105.5234008841,,46729.0,2015-01-01,The Hodler
8/27/2021 23:58:00,0xThe_2164,461.98221042262315,1497963.4578290428,,0.0,2015-01-01,The Hodler
9/3/2021 23:58:00,0xThe_2164,461.98221042262315,1795969.7024842603,,0.0,2015-01-01,The Hodler
9/10/2021 23:58:00,0xThe_2164,461.98221042262315,1509282.021984397,,0.0,2015-01-01,The Hodler
9/17/2021 23:58:00,0xThe_2164,461.98221042262315,1584252.4950917806,,0.0,2015-01-01,The Hodler
9/24/2021 23:58:00,0xThe_2164,481.3846643906347,1407823.8925503432,,29833.0,2015-01-01,The Hodler
10/1/2021 23:58:00,0xThe_2164,481.3846643906347,1630753.130629646,,0.0,2015-01-01,The Hodler
10/8/2021 23:58:00,0xThe_2164,481.3846643906347,1721349.7244679634,,0.0,2015-01-01,The Hodler
10/15/2021 23:58:00,0xThe_2164,481.3846643906347,1844786.3801110098,,0.0,2015-01-01,The Hodler
10/22/2021 23:58:00,0xThe_2164,481.3846643906347,2005255.9579856282,,0.0,2015-01-01,The Hodler
10/29/2021 23:58:00,0xThe_2164,481.3846643906347,2082195.6688951834,,0.0,2015-01-01,The Hodler
11/5/2021 23:58:00,0xThe_2164,481.3846643906347,2174010.165934409,,0.0,2015-01-01,The Hodler
11/12/2021 23:58:00,0xThe_2164,481.3846643906347,2235757.3768357956,,0.0,2015-01-01,The Hodler
11/19/2021 23:58:00,0xThe_2164,481.3846643906347,2125881.3271886334,,0.0,2015-01-01,The Hodler
11/26/2021 23:58:00,0xThe_2164,481.3846643906347,1960005.7995329082,,0.0,2015-01-01,The Hodler
12/3/2021 23:58:00,0xThe_2164,481.3846643906347,1975852.9826846484,,0.0,2015-01-01,The Hodler
12/10/2021 23:58:00,0xThe_2164,481.3846643906347,1968184.5249809052,,0.0,2015-01-01,The Hodler
12/17/2021 23:58:00,0xThe_2164,481.3846643906347,1907207.5295425435,,0.0,2015-01-01,The Hodler
12/24/2021 23:58:00,0xThe_2164,481.3846643906347,1972743.2377526846,,0.0,2015-01-01,The Hodler
12/31/2021 23:58:00,0xThe_2164,481.3846643906347,1813635.978478292,,0.0,2015-01-01,The Hodler
1/7/2022 23:58:00,0xThe_2164,481.3846643906347,1487334.197567744,,0.0,2015-01-01,The Hodler
1/14/2022 23:58:00,0xThe_2164,481.3846643906347,1603198.6724399258,,0.0,2015-01-01,The Hodler
1/21/2022 23:58:00,0xThe_2164,481.3846643906347,1160989.0920374012,,0.0,2015-01-01,The Hodler
1/28/2022 23:58:00,0xThe_2164,481.3846643906347,1250671.0550133765,,0.0,2015-01-01,The Hodler
2/4/2022 23:58:00,0xThe_2164,481.3846643906347,1451134.0708055685,,0.0,2015-01-01,The Hodler
2/11/2022 23:58:00,0xThe_2164,481.3846643906347,1402807.8643473927,,0.0,2015-01-01,The Hodler
2/18/2022 23:58:00,0xThe_2164,510.60493938219054,1413150.2302341505,,44790.0,2015-01-01,The Hodler
2/25/2022 23:58:00,0xThe_2164,551.3172411387696,1533053.365606988,,47106.0,2015-01-01,The Hodler
3/4/2022 23:58:00,0xThe_2164,551.3172411387696,1469684.9619104979,,0.0,2015-01-01,The Hodler
3/11/2022 23:58:00,0xThe_2164,551.3172411387696,1418980.3152429655,,0.0,2015-01-01,The Hodler
3/18/2022 23:58:00,0xThe_2164,551.3172411387696,1627670.4305312238,,0.0,2015-01-01,The Hodler
3/25/2022 23:58:00,0xThe_2164,551.3172411387696,1734565.3304156198,,0.0,2015-01-01,The Hodler
4/1/2022 23:58:00,0xThe_2164,551.3172411387696,1896669.1388276522,,0.0,2015-01-01,The Hodler
4/8/2022 23:58:00,0xThe_2164,571.4829381840943,1862457.1807125814,,47281.0,2015-01-01,The Hodler
4/15/2022 23:58:00,0xThe_2164,571.4829381840943,1748937.8098716931,,0.0,2015-01-01,The Hodler
4/22/2022 23:58:00,0xThe_2164,571.4829381840943,1676410.9101867497,,0.0,2015-01-01,The Hodler
4/29/2022 23:58:00,0xThe_2164,571.4829381840943,1559376.919276029,,0.0,2015-01-01,The Hodler
5/6/2022 23:58:00,0xThe_2164,571.4829381840943,1505577.5154753786,,0.0,2015-01-01,The Hodler
5/13/2022 23:58:00,0xThe_2164,571.4829381840943,1173443.0614615465,,0.0,2015-01-01,The Hodler
5/20/2022 23:58:00,0xThe_2164,571.4829381840943,1127330.1031794718,,0.0,2015-01-01,The Hodler
5/27/2022 23:58:00,0xThe_2164,571.4829381840943,1023085.9004253112,,0.0,2015-01-01,The Hodler
6/3/2022 23:58:00,0xThe_2164,571.4829381840943,1030692.3383325415,,0.0,2015-01-01,The Hodler
6/10/2022 23:58:00,0xThe_2164,571.4829381840943,874991.811824285,,0.0,2015-01-01,The Hodler
6/17/2022 23:58:00,0xThe_2164,571.4829381840943,567848.3066972435,,0.0,2015-01-01,The Hodler
6/24/2022 23:58:00,0xThe_2164,571.4829381840943,709398.9156560617,,0.0,2015-01-01,The Hodler
7/1/2022 23:58:00,0xThe_2164,571.4829381840943,608972.2189289709,,0.0,2015-01-01,The Hodler
7/8/2022 23:58:00,0xThe_2164,597.8541343668438,727456.9536148882,,27597.0,2015-01-01,The Hodler
7/15/2022 23:58:00,0xThe_2164,597.8541343668438,810445.0860063498,,0.0,2015-01-01,The Hodler
7/22/2022 23:58:00,0xThe_2164,597.8541343668438,926165.7322543962,,0.0,2015-01-01,The Hodler
7/29/2022 23:58:00,0xThe_2164,597.8541343668438,1015132.4059895262,,0.0,2015-01-01,The Hodler
8/5/2022 23:58:00,0xThe_2164,597.8541343668438,1011150.697454643,,0.0,2015-01-01,The Hodler
8/12/2022 23:58:00,0xThe_2164,640.6452494967391,1270348.278132074,,35546.0,2015-01-01,The Hodler
8/19/2022 23:58:00,0xThe_2164,640.6452494967391,1010438.5004112469,,0.0,2015-01-01,The Hodler
8/26/2022 23:58:00,0xThe_2164,640.6452494967391,957495.5769928363,,0.0,2015-01-01,The Hodler
9/2/2022 23:58:00,0xThe_2164,640.6452494967391,997881.8535211107,,0.0,2015-01-01,The Hodler
9/9/2022 23:58:00,0xThe_2164,640.6452494967391,1138260.0405908362,,0.0,2015-01-01,The Hodler
9/16/2022 23:58:00,0xThe_2164,640.6452494967391,941056.61989075,,0.0,2015-01-01,The Hodler
9/23/2022 23:58:00,0xThe_2164,640.6452494967391,843889.9548995795,,0.0,2015-01-01,The Hodler
9/30/2022 23:58:00,0xThe_2164,640.6452494967391,840372.8124798425,,0.0,2015-01-01,The Hodler
10/7/2022 23:58:00,0xThe_2164,640.6452494967391,842903.3612153546,,0.0,2015-01-01,The Hodler
10/14/2022 23:58:00,0xThe_2164,640.6452494967391,816169.2349538556,,0.0,2015-01-01,The Hodler
10/21/2022 23:58:00,0xThe_2164,676.1316513202771,888362.615353199,,38152.0,2015-01-01,The Hodler
10/28/2022 23:58:00,0xThe_2164,676.1316513202771,1095542.875950758,,0.0,2015-01-01,The Hodler
11/4/2022 23:58:00,0xThe_2164,676.1316513202771,1100066.1966980908,,0.0,2015-01-01,The Hodler
11/11/2022 23:58:00,0xThe_2164,676.1316513202771,847422.8438657561,,0.0,2015-01-01,The Hodler
11/18/2022 23:58:00,0xThe_2164,676.1316513202771,822405.9727669058,,0.0,2015-01-01,The Hodler
11/25/2022 23:58:00,0xThe_2164,676.1316513202771,814603.4135106698,,0.0,2015-01-01,The Hodler
12/2/2022 23:58:00,0xThe_2164,676.1316513202771,839809.6014718898,,0.0,2015-01-01,The Hodler
12/9/2022 23:58:00,0xThe_2164,676.1316513202771,856286.929814565,,0.0,2015-01-01,The Hodler
12/16/2022 23:58:00,0xThe_2164,676.1316513202771,803244.4017684892,,0.0,2015-01-01,The Hodler
12/23/2022 23:58:00,0xThe_2164,676.1316513202771,825225.4417529114,,0.0,2015-01-01,The Hodler
12/30/2022 23:58:00,0xThe_2164,676.1316513202771,808322.1504699045,,0.0,2015-01-01,The Hodler
1/6/2023 23:58:00,0xThe_2164,676.1316513202771,854589.839369751,,0.0,2015-01-01,The Hodler
1/13/2023 23:58:00,0xThe_2164,676.1316513202771,1049160.2446701871,,0.0,2015-01-01,The Hodler
1/20/2023 23:58:00,0xThe_2164,676.1316513202771,1098362.3449367639,,0.0,2015-01-01,The Hodler
1/27/2023 23:58:00,0xThe_2164,676.1316513202771,1063081.7953708717,,0.0,2015-01-01,The Hodler
2/3/2023 23:58:00,0xThe_2164,676.1316513202771,1126996.5203701775,,0.0,2015-01-01,The Hodler
2/10/2023 23:58:00,0xThe_2164,676.1316513202771,1040471.9529507216,,0.0,2015-01-01,The Hodler
2/17/2023 23:58:00,0xThe_2164,676.1316513202771,1143893.0503366713,,0.0,2015-01-01,The Hodler
2/24/2023 23:58:00,0xThe_2164,676.1316513202771,1078247.4283099854,,0.0,2015-01-01,The Hodler
3/3/2023 23:58:00,0xThe_2164,676.1316513202771,1059308.9807565047,,0.0,2015-01-01,The Hodler
3/10/2023 23:58:00,0xThe_2164,676.1316513202771,1003163.0084308687,,0.0,2015-01-01,The Hodler
3/17/2023 23:58:00,0xThe_2164,676.1316513202771,1192628.619763837,,0.0,2015-01-01,The Hodler
3/24/2023 23:58:00,0xThe_2164,676.1316513202771,1179038.3735722993,,0.0,2015-01-01,The Hodler
3/31/2023 23:58:00,0xThe_2164,715.0726042238455,1302726.421101044,,26236.0,2015-01-01,The Hodler
4/7/2023 23:58:00,0xThe_2164,715.0726042238455,1322333.7119088618,,0.0,2015-01-01,The Hodler
4/14/2023 23:58:00,0xThe_2164,715.0726042238455,1497433.5405051548,,0.0,2015-01-01,The Hodler
4/21/2023 23:58:00,0xThe_2164,715.0726042238455,1340646.7213030343,,0.0,2015-01-01,The Hodler
4/28/2023 23:58:00,0xThe_2164,715.0726042238455,1365044.998559152,,0.0,2015-01-01,The Hodler
5/5/2023 23:58:00,0xThe_2164,715.0726042238455,1359732.0091097688,,0.0,2015-01-01,The Hodler
5/12/2023 23:58:00,0xThe_2164,715.0726042238455,1284263.2464599842,,0.0,2015-01-01,The Hodler
5/19/2023 23:58:00,0xThe_2164,715.0726042238455,1301503.6469478211,,0.0,2015-01-01,The Hodler
5/26/2023 23:58:00,0xThe_2164,715.0726042238455,1309061.9643744673,,0.0,2015-01-01,The Hodler
6/2/2023 23:58:00,0xThe_2164,715.0726042238455,1353167.6426029939,,0.0,2015-01-01,The Hodler
6/9/2023 23:58:00,0xThe_2164,715.0726042238455,1253036.025833529,,0.0,2015-01-01,The Hodler
6/16/2023 23:58:00,0xThe_2164,715.0726042238455,1235273.6223446087,,0.0,2015-01-01,The Hodler
6/23/2023 23:58:00,0xThe_2164,715.0726042238455,1342534.5129781854,,0.0,2015-01-01,The Hodler
10/14/2016 23:58:00,0xDay_8094,0,0,,130640.0,2016-01-01,Day Trader
10/21/2016 23:58:00,0xDay_8094,9.38447848761423,112.89527620599918,,88080.0,2016-01-01,Day Trader
10/28/2016 23:58:00,0xDay_8094,73.6624917790209,771.2462889263488,,126956.0,2016-01-01,Day Trader
11/4/2016 23:58:00,0xDay_8094,169.4478518929538,1891.0380271253644,,263688.0,2016-01-01,Day Trader
11/11/2016 23:58:00,0xDay_8094,401.15254602541904,3991.4678329529193,,317499.0,2016-01-01,Day Trader
11/18/2016 23:58:00,0xDay_8094,275.00391239560923,2662.0378719894975,,102800.0,2016-01-01,Day Trader
11/25/2016 23:58:00,0xDay_8094,536.5478851197319,5005.991768167099,,79836.0,2016-01-01,Day Trader
12/2/2016 23:58:00,0xDay_8094,356.9224474135601,2805.410436670583,,186180.0,2016-01-01,Day Trader
12/9/2016 23:58:00,0xDay_8094,644.5603455776105,5246.72121300175,,264156.0,2016-01-01,Day Trader
12/16/2016 23:58:00,0xDay_8094,517.0396313869878,4058.7611063878544,,154428.0,2016-01-01,Day Trader
12/23/2016 23:58:00,0xDay_8094,466.4404747267877,3367.700227527407,,154724.0,2016-01-01,Day Trader
12/30/2016 23:58:00,0xDay_8094,241.09888016556212,1967.366862150987,,49732.0,2016-01-01,Day Trader
1/6/2017 23:58:00,0xDay_8094,93.99135402301536,932.3942319083123,,54390.0,2016-01-01,Day Trader
1/13/2017 23:58:00,0xDay_8094,152.45627670051823,1503.2188882671096,,230800.0,2016-01-01,Day Trader
1/20/2017 23:58:00,0xDay_8094,156.4407583338412,1709.8974885888842,,81024.0,2016-01-01,Day Trader
1/27/2017 23:58:00,0xDay_8094,463.6687086263634,4905.614937266925,,147875.0,2016-01-01,Day Trader
2/3/2017 23:58:00,0xDay_8094,734.4210578331472,8379.74426987621,,112485.0,2016-01-01,Day Trader
2/10/2017 23:58:00,0xDay_8094,687.7741599715503,7923.158322872258,,131250.0,2016-01-01,Day Trader
2/17/2017 23:58:00,0xDay_8094,587.2457530283472,7569.597756535395,,234505.0,2016-01-01,Day Trader
2/24/2017 23:58:00,0xDay_8094,626.4332844383405,8550.814332583348,,349150.0,2016-01-01,Day Trader
3/3/2017 23:58:00,0xDay_8094,636.271956061356,11866.47198054429,,236855.0,2016-01-01,Day Trader
3/10/2017 23:58:00,0xDay_8094,870.5810784729235,18839.374538154065,,193740.0,2016-01-01,Day Trader
3/17/2017 23:58:00,0xDay_8094,766.7430554851461,25793.236386520315,,228440.0,2016-01-01,Day Trader
3/24/2017 23:58:00,0xDay_8094,771.9636763206141,38984.16565419101,,196416.0,2016-01-01,Day Trader
3/31/2017 23:58:00,0xDay_8094,693.1196663192515,35148.09827904924,,141516.0,2016-01-01,Day Trader
4/7/2017 23:58:00,0xDay_8094,693.1196663192515,30809.16916789073,,0.0,2016-01-01,Day Trader
4/14/2017 23:58:00,0xDay_8094,594.7304938431798,29106.11036868522,,171845.0,2016-01-01,Day Trader
4/21/2017 23:58:00,0xDay_8094,652.3544163419285,31710.948178381146,,191815.0,2016-01-01,Day Trader
4/28/2017 23:58:00,0xDay_8094,744.0337192610519,52379.97383597806,,351648.0,2016-01-01,Day Trader
5/5/2017 23:58:00,0xDay_8094,687.607198844932,65900.27393729829,,218718.0,2016-01-01,Day Trader
5/12/2017 23:58:00,0xDay_8094,665.7156529868947,58862.57803710123,,111050.0,2016-01-01,Day Trader
5/19/2017 23:58:00,0xDay_8094,668.6231226827715,82661.87665727104,,341866.0,2016-01-01,Day Trader
5/26/2017 23:58:00,0xDay_8094,672.785784676162,107585.17482756508,,146270.0,2016-01-01,Day Trader
6/2/2017 23:58:00,0xDay_8094,675.4020412747435,151931.68918475354,,219342.0,2016-01-01,Day Trader
6/9/2017 23:58:00,0xDay_8094,661.0170910329888,224878.01436942277,,301808.0,2016-01-01,Day Trader
6/16/2017 23:58:00,0xDay_8094,653.3003857828822,241054.7763461679,,131220.0,2016-01-01,Day Trader
6/23/2017 23:58:00,0xDay_8094,665.1647253844013,202542.6588795502,,103407.0,2016-01-01,Day Trader
6/30/2017 23:58:00,0xDay_8094,680.6200156594437,179084.73852031282,,210728.0,2016-01-01,Day Trader
7/7/2017 23:58:00,0xDay_8094,666.4591152765689,164375.47619181295,,308413.0,2016-01-01,Day Trader
7/14/2017 23:58:00,0xDay_8094,659.5096195112803,110612.95338443194,,143865.0,2016-01-01,Day Trader
7/21/2017 23:58:00,0xDay_8094,650.9877435656063,150176.3625631497,,272136.0,2016-01-01,Day Trader
7/28/2017 23:58:00,0xDay_8094,665.923261850507,137113.5996150194,,195978.0,2016-01-01,Day Trader
8/4/2017 23:58:00,0xDay_8094,666.0302228521205,167739.71162530655,,346563.0,2016-01-01,Day Trader
8/11/2017 23:58:00,0xDay_8094,665.610035825889,205240.8545469129,,302830.0,2016-01-01,Day Trader
8/18/2017 23:58:00,0xDay_8094,682.0226646054706,200228.21387487405,,236504.0,2016-01-01,Day Trader
8/25/2017 23:58:00,0xDay_8094,683.8246951776628,227706.78524720992,,163915.0,2016-01-01,Day Trader
9/1/2017 23:58:00,0xDay_8094,681.5263830385838,241853.26754890225,,90608.0,2016-01-01,Day Trader
9/8/2017 23:58:00,0xDay_8094,702.5436503447962,214268.7879186594,,156065.0,2016-01-01,Day Trader
9/15/2017 23:58:00,0xDay_8094,692.847812081387,177258.18424290206,,184554.0,2016-01-01,Day Trader
9/22/2017 23:58:00,0xDay_8094,705.747828495294,201865.05138450893,,251489.0,2016-01-01,Day Trader
9/29/2017 23:58:00,0xDay_8094,711.1274887687917,214454.71678800453,,297510.0,2016-01-01,Day Trader
10/6/2017 23:58:00,0xDay_8094,707.9872650244973,220268.99789442163,,300216.0,2016-01-01,Day Trader
10/13/2017 23:58:00,0xDay_8094,706.4091887548853,239027.67719899057,,178600.0,2016-01-01,Day Trader
10/20/2017 23:58:00,0xDay_8094,702.0663680627034,210619.91041881102,,100266.0,2016-01-01,Day Trader
10/27/2017 23:58:00,0xDay_8094,711.8507180238603,210074.26539602142,,209210.0,2016-01-01,Day Trader
11/3/2017 23:58:00,0xDay_8094,710.5280567184667,214337.89358969269,,70983.0,2016-01-01,Day Trader
11/10/2017 23:58:00,0xDay_8094,708.4672788730215,223656.03526742416,,420939.0,2016-01-01,Day Trader
11/17/2017 23:58:00,0xDay_8094,715.0810834721783,247847.10353145702,,119973.0,2016-01-01,Day Trader
11/24/2017 23:58:00,0xDay_8094,713.9596493180568,333254.94551218936,,186245.0,2016-01-01,Day Trader
12/1/2017 23:58:00,0xDay_8094,709.1450725605739,326447.8427025346,,220730.0,2016-01-01,Day Trader
12/8/2017 23:58:00,0xDay_8094,720.359651817098,349403.2455173652,,162188.0,2016-01-01,Day Trader
12/15/2017 23:58:00,0xDay_8094,720.6521857944693,507043.6714031307,,398728.0,2016-01-01,Day Trader
12/22/2017 23:58:00,0xDay_8094,717.9993491129212,526149.9230299486,,171630.0,2016-01-01,Day Trader
12/29/2017 23:58:00,0xDay_8094,717.6704099760155,509962.2399207571,,98660.0,2016-01-01,Day Trader
1/5/2018 23:58:00,0xDay_8094,717.8758509971034,722671.261681764,,135168.0,2016-01-01,Day Trader
1/12/2018 23:58:00,0xDay_8094,717.7550038168181,994822.7903901862,,69705.0,2016-01-01,Day Trader
1/19/2018 23:58:00,0xDay_8094,716.2864431248992,823743.7353224965,,197736.0,2016-01-01,Day Trader
1/26/2018 23:58:00,0xDay_8094,717.8052682432248,789585.7950675472,,113229.0,2016-01-01,Day Trader
2/2/2018 23:58:00,0xDay_8094,709.9538924182209,688229.3033102233,,217588.0,2016-01-01,Day Trader
2/9/2018 23:58:00,0xDay_8094,710.7504023646206,603761.1442966743,,141080.0,2016-01-01,Day Trader
2/16/2018 23:58:00,0xDay_8094,706.1737795425777,688512.3733162178,,194670.0,2016-01-01,Day Trader
2/23/2018 23:58:00,0xDay_8094,707.5845412313492,589559.4397539602,,294413.0,2016-01-01,Day Trader
3/2/2018 23:58:00,0xDay_8094,711.0947483769042,607516.6873283244,,180265.0,2016-01-01,Day Trader
3/9/2018 23:58:00,0xDay_8094,713.9069338961817,488026.78001142986,,181232.0,2016-01-01,Day Trader
3/16/2018 23:58:00,0xDay_8094,709.0793411361439,389844.7309632405,,241060.0,2016-01-01,Day Trader
3/23/2018 23:58:00,0xDay_8094,710.9054301474058,369365.13434168766,,315707.0,2016-01-01,Day Trader
3/30/2018 23:58:00,0xDay_8094,726.0854237201389,286469.7430745436,,238821.0,2016-01-01,Day Trader
4/6/2018 23:58:00,0xDay_8094,723.7315477842149,278354.3905932869,,128164.0,2016-01-01,Day Trader
4/13/2018 23:58:00,0xDay_8094,726.5420912535559,365014.74664578645,,132624.0,2016-01-01,Day Trader
4/20/2018 23:58:00,0xDay_8094,713.5435419938306,431808.00987298647,,453060.0,2016-01-01,Day Trader
4/27/2018 23:58:00,0xDay_8094,717.5117999781185,489343.04758507677,,180832.0,2016-01-01,Day Trader
5/4/2018 23:58:00,0xDay_8094,715.1594818036158,580709.499224536,,187915.0,2016-01-01,Day Trader
5/11/2018 23:58:00,0xDay_8094,714.4996918340975,489189.35901113314,,177240.0,2016-01-01,Day Trader
5/18/2018 23:58:00,0xDay_8094,716.152345203067,498413.3861675265,,186858.0,2016-01-01,Day Trader
5/25/2018 23:58:00,0xDay_8094,722.5514211882031,422685.35588088696,,158336.0,2016-01-01,Day Trader
6/1/2018 23:58:00,0xDay_8094,727.1824606991526,429372.15574442165,,113852.0,2016-01-01,Day Trader
6/8/2018 23:58:00,0xDay_8094,719.0533922184874,426693.47347637254,,181710.0,2016-01-01,Day Trader
6/15/2018 23:58:00,0xDay_8094,718.1233548420123,357129.92559648113,,176730.0,2016-01-01,Day Trader
6/22/2018 23:58:00,0xDay_8094,716.8701753238448,340635.20120863133,,285136.0,2016-01-01,Day Trader
6/29/2018 23:58:00,0xDay_8094,725.6420981880442,328926.3066876586,,247518.0,2016-01-01,Day Trader
7/6/2018 23:58:00,0xDay_8094,721.4875924352174,349546.30878301413,,216606.0,2016-01-01,Day Trader
7/13/2018 23:58:00,0xDay_8094,724.6029117652058,314571.8620846288,,143532.0,2016-01-01,Day Trader
7/20/2018 23:58:00,0xDay_8094,723.2089470507935,333760.92906394124,,188700.0,2016-01-01,Day Trader
7/27/2018 23:58:00,0xDay_8094,729.9532998304016,341705.7387166076,,327922.0,2016-01-01,Day Trader
8/3/2018 23:58:00,0xDay_8094,724.4811990400012,294863.8480092805,,327306.0,2016-01-01,Day Trader
8/10/2018 23:58:00,0xDay_8094,712.3526091858943,226542.37677329808,,153258.0,2016-01-01,Day Trader
8/17/2018 23:58:00,0xDay_8094,707.1692319522004,209753.4658893422,,194236.0,2016-01-01,Day Trader
8/24/2018 23:58:00,0xDay_8094,711.0908829439418,197661.93273192752,,84387.0,2016-01-01,Day Trader
8/31/2018 23:58:00,0xDay_8094,713.758330451035,210301.75448409296,,163836.0,2016-01-01,Day Trader
9/7/2018 23:58:00,0xDay_8094,707.0251187619953,139283.94839611306,,123099.0,2016-01-01,Day Trader
9/14/2018 23:58:00,0xDay_8094,726.0149172264913,160950.24699994086,,313247.0,2016-01-01,Day Trader
9/21/2018 23:58:00,0xDay_8094,720.3501646249247,173395.48812686562,,194870.0,2016-01-01,Day Trader
9/28/2018 23:58:00,0xDay_8094,698.2227007776054,161296.4261066346,,246780.0,2016-01-01,Day Trader
10/5/2018 23:58:00,0xDay_8094,694.4336052851429,155448.96254307922,,201600.0,2016-01-01,Day Trader
10/12/2018 23:58:00,0xDay_8094,690.6240316802575,135859.55951214026,,47180.0,2016-01-01,Day Trader
10/19/2018 23:58:00,0xDay_8094,680.2332008426531,137876.46747879736,,156900.0,2016-01-01,Day Trader
10/26/2018 23:58:00,0xDay_8094,669.641427749572,134905.96203442878,,67080.0,2016-01-01,Day Trader
11/2/2018 23:58:00,0xDay_8094,694.0638901293498,137667.57260715653,,240720.0,2016-01-01,Day Trader
11/9/2018 23:58:00,0xDay_8094,699.1979773728983,147034.34266174678,,102138.0,2016-01-01,Day Trader
11/16/2018 23:58:00,0xDay_8094,708.5466964000071,122217.21966203724,,217584.0,2016-01-01,Day Trader
11/23/2018 23:58:00,0xDay_8094,792.0818431125335,87255.73583727669,,155255.0,2016-01-01,Day Trader
11/30/2018 23:58:00,0xDay_8094,796.8865303347677,93092.28447370756,,233195.0,2016-01-01,Day Trader
12/7/2018 23:58:00,0xDay_8094,792.0329914693344,71275.0489023254,,180660.0,2016-01-01,Day Trader
12/8/2018 23:58:00,0xDay_8094,817.9675049073312,73993.34049391717,,147180.0,2016-01-01,Day Trader
12/14/2018 23:58:00,0xDay_8094,773.4893946501026,64222.824437798015,,126875.0,2016-01-01,Day Trader
12/15/2018 23:58:00,0xDay_8094,816.0174754307823,67835.53273256093,,118715.0,2016-01-01,Day Trader
12/21/2018 23:58:00,0xDay_8094,817.8902091920107,94948.87438510053,,67424.0,2016-01-01,Day Trader
12/22/2018 23:58:00,0xDay_8094,805.2892161594203,93324.96726071522,,184373.0,2016-01-01,Day Trader
12/28/2018 23:58:00,0xDay_8094,780.0028939979404,104637.38822982371,,279808.0,2016-01-01,Day Trader
12/29/2018 23:58:00,0xDay_8094,779.8929219412862,104622.63547842354,,112008.0,2016-01-01,Day Trader
1/4/2019 23:58:00,0xDay_8094,805.5687775383986,124226.76118419647,,237745.0,2016-01-01,Day Trader
1/5/2019 23:58:00,0xDay_8094,804.8975787613907,124195.6964028826,,161064.0,2016-01-01,Day Trader
1/11/2019 23:58:00,0xDay_8094,788.3163021131617,98216.32808027882,,388260.0,2016-01-01,Day Trader
1/12/2019 23:58:00,0xDay_8094,705.3324205793771,87842.09965895563,,488910.0,2016-01-01,Day Trader
1/18/2019 23:58:00,0xDay_8094,697.1739841545726,85870.9196283187,,116264.0,2016-01-01,Day Trader
1/19/2019 23:58:00,0xDay_8094,670.3339710860927,82565.03521867403,,118265.0,2016-01-01,Day Trader
1/25/2019 23:58:00,0xDay_8094,693.302655473948,79736.73840605876,,247120.0,2016-01-01,Day Trader
1/26/2019 23:58:00,0xDay_8094,688.4413941983704,79177.64474675458,,219054.0,2016-01-01,Day Trader
2/1/2019 23:58:00,0xDay_8094,657.5395379462034,71869.07149752002,,139588.0,2016-01-01,Day Trader
2/2/2019 23:58:00,0xDay_8094,664.9082354559051,70194.3624170799,,129064.0,2016-01-01,Day Trader
2/8/2019 23:58:00,0xDay_8094,662.0526590471414,78161.93692710552,,55842.0,2016-01-01,Day Trader
2/15/2019 23:58:00,0xDay_8094,672.8143172414412,81787.3084038696,,160688.0,2016-01-01,Day Trader
2/22/2019 23:58:00,0xDay_8094,647.5421797335215,102026.74583881364,,232449.0,2016-01-01,Day Trader
3/1/2019 23:58:00,0xDay_8094,647.5786682365117,85687.60938105523,,31743.0,2016-01-01,Day Trader
3/8/2019 23:58:00,0xDay_8094,670.7783910260994,91500.88031987021,,275107.0,2016-01-01,Day Trader
3/15/2019 23:58:00,0xDay_8094,713.586948848473,100244.69457423348,,191400.0,2016-01-01,Day Trader
3/22/2019 23:58:00,0xDay_8094,713.1230722384942,97355.56182199923,,61332.0,2016-01-01,Day Trader
3/29/2019 23:58:00,0xDay_8094,714.2578337317332,101510.32332995393,,204520.0,2016-01-01,Day Trader
4/5/2019 23:58:00,0xDay_8094,716.2802120485705,118752.0963555325,,239000.0,2016-01-01,Day Trader
4/12/2019 23:58:00,0xDay_8094,702.515841100969,115036.96898028368,,236556.0,2016-01-01,Day Trader
4/19/2019 23:58:00,0xDay_8094,696.1120660655225,120935.54923756322,,109310.0,2016-01-01,Day Trader
4/26/2019 23:58:00,0xDay_8094,720.7343627625879,112189.51090762443,,271005.0,2016-01-01,Day Trader
5/3/2019 23:58:00,0xDay_8094,728.3453009964454,117882.68696627469,,231300.0,2016-01-01,Day Trader
